text,label,,,
Mali pinadala saken. ang order ko pink chiffon saka warm vanilla. pero ang pinadala dalawang warm vanilla. yung isa naka sealed yung isa bukas na. Wala man lang update yung seller sa parcel na ipapadala nya. hindi rin responsive. I DON'T RECOMMEND THIS SHOP SA IBA KAYO BUMILI.,0,,,
"Tama ang Autom blooms na dumadating, pero yung isa iba ang binigay ni seller. Imbis na pink chiffon ang ibigay, pinalitan ng vanilla. Tsk nag expect pa naman ako na tama lahat",0,,,
Hindi mabango parang tubig lng sana bumili na lang ako ng mineral water,0,,,
"9 days bago dumating and iba pa yung product na binigay🤦Ang inorder ko is vanilla pero ganto yung dumating..
Gusto ko sana omorder ulit kaso baka iba nanaman ang dadating kaya wag nalang",0,,,
Hindi nagrerespond c seller nung nag msg ako sa kanya. Wla man lang pasabi na ibang prod esesend niya.. Poor Customer Service.,0,,,
"wrong item received, I order vanilla extract but wild vanilla what I received 🥺 I don't like that smell it's kinda alcohol vibe for me.",0,,,
mabango pero hndi ko type yung bango niya parang parehas dn at akala ko sweet scent sya ok naman na dn mabilis ang delivrry pero matagal naship,0,,,
"I ordered vanilla and spice, AUTUMN BLOOM PO NARECEIVE. So disappointed",0,,,
"not recommended this shop, they are not responsible seller, i message them multiple times, i ordered 9 pcs bottle of perfumes but i received 6pcs only. I fairly paid the amount.",0,,,
Supper mabango talaga maka order nga ulit,0,,,
Bat eto binigay nyo vanila extract order ko,0,,,
walang amoy parang tubig lang,0,,,
nawawala agad amoy niya parang tubig lang,0,,,
Mabaho at ang hina ng amoy Mas mabango pa alcohol dito.,0,,,
i am very disappointed because i expected too much of this product since i've read a lot of reviews that says it's worth its price. mas nag ooverpower yung smell ng alcohol kesa sa perfume. i couldn't even smell the perfume. parang alcohol lang talaga. :),0,,,
Sad Mali ung order n naibigay s akin ☹️☹️☹️OK lng Sana kahit Mali kaso hindi mabango ung natanggap ko nkakainis nmn minsan nlng mag order Mali p ung item,0,,,
"Naka ilang order na ko sa shop na ito kaso palagi nalang kulang, minemessage naman kaso di jag reresponse. Wag na kayong umorder dito",0,,,
First and last to order sa shop nato. 3 yong order ku 2 lang dumating. Bat naman ganon?,0,,,
Panget fake un pabangon. Same lng ng smell ng sobrang bilis mwala..,0,,,
Puro mali maling scents nman ang pindala nyo kakadissapoint pwede nman mag pm kong di available para makapagpili ng iba. Will not order again.,0,,,
"The seller gave me the wrong item. So disappointing. Next time give the right to the customer to choose his/her preferences. If not available, let the customer know, as simple as that.",0,,,
"Sorry seller ha, tbh hindi naman sa naninira ako ng business pero rate ko lang naman 'to tyaka comment sa item nyo. May amoy sya ng konti pero parang tubig lang sya. Kaya pala mura lang dalawa pa naman binili ko dapat talaga isa nalang pala para hindi nasayang pera😌haysss",0,,,
I am so disappointed because iba Yung narecieve Kong perfume I order vanilla spice pero Ang dumating almond vanilla I hope Di napo maulit to,0,,,
"Please be sure na meron amoy yung perfume niyo, sayang yung pera na inorder ko sainyo dalawa panaman binili ko walang amoy. Hindi namin pinupulot ang pera kaya paki ayos naman nang product niyo.",0,,,
Hindi complete ang nakuha naming items.,0,,,
Walang amoy..ano to tubig lang..😡😡😡dalawa pati inorder..bukod sa napaka tagal dumating wala pang amoy..😡😡sayang lang pera ko..,0,,,
"I ordered 10 pcs. Unfortunately, 8 pcs lang yung dumating. So disappointed with the seller. He/She is not replying on my messages. Will not order again😣 tama yung bayad ko. Pero napaka unfair na kulang yung items.",0,,,
Mabango sana xa kaya lang ilang minuto lang pagka spray mo wala agad ang amuy nia .Di tulad ng iba.Buti ung isa kong order hnd ko dto binilE ..Nakakawalang gana mg ordeR ulit dito parang may halu na mga pabango nila...,0,,,
"Nakakadismaya umulit umorder, tagal naghintay tapos pagdating halos parang tubig lng ... Nakakains sobra , nakakadissapoint ",0,,,
d sya ok kht madame spray Gawin ko Wala gaano amoy,0,,,
PARANG TUBIG LANG! NAWAWALA AGAD YUNG AMOY. WASTE OF MONEY,0,,,
Hindi mabango hindi kumakapit yung amoy sayang lng pera ko,0,,,
di naman tumatagal yung amoy …. actually hindi ko siya maamoy hahaha walang amoy guys wtf,0,,,
Maling scent ung dumateng vanilla&spice order ko dumateng saken Japanese cherry blossom diko type ung amoy parang oang karaniwang pabango lng parang eme emeng pabango lng hnd pa makapet sa damet,0,,,
"Inorder ko ang produktong ito gamit ang SPAYLATER mula sa shopee. sa pagbabasa ng review, iba ang item ko sa mga item nila sa review. Tulad ng nakikita mo ang kahon ay napaka manipis",0,,,
Napakahirap ng serbisyo. Ako ay higit na nabigo. I raised my concern to the seller but all they did is insist that it was man-made damage kahit hindi naman.,0,,,
Nun dumating sakin yun item. Sira yun kasama nyang splitter. So nag message agad ako sa seller. Medyo mahirap kausap yun seller. Gusto nya bumile nlng ako ng splitter sa ibang shop. And babalik nya un 200 pesos sakin. Ending bumile ako ng splitter pero hindi nya binalik yun 200. So lugi na ako. Tsk,0,,,
"Sobrang disappointed..., Sayang lang ang pera.., defective ung binigay na headset ung audio nya laging nawawalan konting galaw lng d na tutunog product quality nya? 0/10 kung pwede mag negative pa e please kung bibili kayo basahin maigi ang review.. para d masayang ang bayad.",0,,,
WAG NA WAG KAYO BIBILI DITO FAKE ANG MGA TINDA NILA. SAYANG PERA,0,,,
"sobrang panget nya, Balak ko sanang ireturn kaso ang hassle na",0,,,
Mahina yung sound tapos sira pa yung mic pagdating dito,0,,,
Nagsisisi ako na nag order ako nito kz ang liit lang pala nung jogging pants.. To think na Large na ung kinuha ko grabe pang petite lng pla un haha nkakatawa lang will nver order again on this shop sayang pera,0,,,
Hindi sinusunod Ng seller ung size mabwebwesit ka lng,0,,,
"Di ko gusto, ambagal pa sumagot ng seller. Palpak.",0,,,
"wrong size pinadala ni seller😡xxl ang order ko M pinadala nia, tpos msg ko hnd nia siniseen😡nkkdismaya",0,,,
Ang pangit ng item 2nd order ko kaka dismaya badtrip. !,0,,,
Haysss wag kayo mag order sagwa sayang pera nyo.. yung una maayos then 2nd time wala na sablay na,0,,,
"Pangit po..waste of money..very flimsy, dalawa pa naman binili mo,.napakalayo sa una ko nabili samantalang mas mahal to..hanapin ko na lang ulit,",0,,,
Putek!! Sayang yung pera!! Ibang size binigay sakin at the first place ininform ko sila na be careful sa size kaso wala parin hahays di nag rereply yung seller,0,,,
Maliit lang at mukhang hindi matibay.. Sayang lang ang pera... Hindi na ako ulit oorder dito.!!,0,,,
Super tagal dumating tapos mali pa ung color haisyt,0,,,
"nasira ang aircon pagdating at humiling kami ng palitan ng kwarto, barado ang lababo, sira ang mainit at malamig na shower, nakakasuka ang pagkain",0,,,
tradisyonal. lahat ng inaasahan ko sa isang pangunahing hotel ay naroon. walang sorpresa. Tulad ng gusto ko.,1,,,
Wala masyadong masabi dahil isang gabi lang kami nag-stay. Ang silid ay malinis at maganda at kumportable,1,,,
sa totoo lang masarap manatili sa kanilang lugar. Napaka accomodating ng may-ari. Siya mismo ang tumulong sa pagdala ng aming mga bagahe,1,,,
Napakaganda ng lokasyon kung bibisita ka sa Heritage,1,,,
Malinis ang kwarto at may sarili kaming parking space,1,,,
Napakabait ng staff at matulungin all around,1,,,
"Maganda at tahimik, napakahusay na mga silid",1,,,
"Mahusay na pasilidad, serbisyo atbp.",1,,,
Ang mga staff sa partikular ay lubhang magalang at ang pinakamahusay na sinanay na Ive nakatagpo sa Dumaguete.,1,,,
Pinangangasiwaan nila ang mga mapanghamong sitwasyon nang hindi pinapalo ang pilikmata at inuuna nila ang customer.,1,,,
Good luck pagkatapos ng iyong grand opening!,1,,,
"Sa totoo lang, wala talagang isang bagay na hindi namin nagustuhan sa lugar na ito. Hindi ko ito masisi sa anumang paraan.",1,,,
"Simpleng kwarto para sa overnight stay, malapit sa airport, medyo tahimik.",1,,,
"Napakaganda ng kuwartong nakuha namin ngunit maganda kung mananatili ka ng 3 hanggang 4 na oras. Ang kalinisan ng silid ay maaaring ang isyu. Sa pangkalahatan, masaya ang aming pananatili. You can also order your food from your room n price ng food is budget friendly n quailty of the food is also good.",1,,,
"Ok ang kwarto ay may mga salamin sa dingding malapit sa Kama ? haha Love hotel haha, But It was a good stay , as it is 16-20 Minutes from MNL airport , Very Close to US Embassy and St. Luke's Medical and The CFO Government building for getting your CFO sticker , isang loot of places within walking distansya , sa gabi be eyes wide open ,Food is Good , service staff Good , Grumpy front desk haha ​​kung umorder ka ng Room service hinahabol ka nila para magbayad ngayon ? haha Inirerekumenda kong manatili dito at babalik ako",1,,,
Isang napaka-relax at masayang staycation,1,,,
"malinis, marangya",1,,,
"Magandang hotel, kaaya-aya at maluluwag na kuwartong may napakakumportableng kama at magandang coffee shop sa lobby",1,,,
Napaka-relax na lugar para manatili,1,,,
Maganda ang hotel kasama ang mahusay na customer service staff mula sa bell man hanggang sa driver ng hotel hanggang sa concierge hanggang sa front desk hanggang sa Spa at sa mga restaurant server,1,,,
Ang bawat isa ay mahusay na sinanay sa pagkakaroon ng pambihirang serbisyo sa customer,1,,,
"Ito ay kahanga-hanga sa bawat aspeto! Ang kwarto, ang almusal, ang staff, ang mga restaurant, ang gym ang spa ito ay world class! mahal pero sulit! Sa gitna ng pinakamagandang lugar ng Maynila",1,,,
napaka-propesyonal na staff at napakaganda ng lokasyon. moderno at malinis din ang silid,1,,,
magandang lokasyon at napaka-kapaki-pakinabang na koponan,1,,,
almusal ay kamangha-manghang. ang mga tauhan ay paraan na mas mahusay kumpara sa shangrila mactan. lahat ay magalang at matulungin. ang lokasyon ay isang 10,1,,,
Makinis na serbisyo; pasilidad para sa buong pamilya,1,,,
Napakaraming tao ang tumatambay sa paligid ng aking silid at may tinatawag na pulis. Hindi gumana ang TV.,0,,,
Mabaho ang mga kwarto. Hindi sila malinis. Nag-request ako ng non smoking room at amoy usok ang dalawang kwarto. Ang mga banyo ay maharot at ang mga bug ay nasa lahat ng dako! ! Mukhang hindi secure ang pinto at hindi na-evened kaya madaling nakapasok ang mga bug. Ang pangalawang silid ay puno ng mga lamok.,0,,,
Ang mga kapitbahay ay binisita sila ng mga pulis ng 2 magkasunod na gabi. Sila ay maingay.,0,,,
Oh at huwag nating kalimutan ang tungkol sa mga puta. Ang amoy ng amag at halumigmig sa hangin.,0,,,
Hindi ko irerekomenda ang lugar na ito maliban kung ito ang pinakahuling resort.,0,,,
Hindi ko nga alam kung paano nila nakuhang 2.9 ang rating na ito. Magalang ang mga tauhan ngunit sila ang dahilan ng hindi magandang kalinisan ng mga silid.,0,,,
Nilakad ko pa ang isang silid na may mga lumang maruruming kutson na nakasalansan halos hanggang kisame!,0,,,
Sinabihan ako na ang aking kuwarto ay magkakaroon ng ilang mga amenities tulad ng microwave at ac sa kasamaang-palad,0,,,
"Una napakasama ng ugali at napakasungit ng babaeng nagche-check in, ngayon ang kwarto ay nakakadiri ito ay roached infested kung sino man ang maglilinis doon ay walang pakialam na tapakan ang mga roaches at iniiwan sila doon napakadumi ko.",0,,,
"sana ma upload ko yung mga picture na kuha ko at yung mga videos, di man lang ako makatulog dun tumawag ako sa front desk at sinabi sa kanila sabi ng babae kung ayaw mo umalis sabi ko oo ibabalik ko lang pera ko sya tumawa at binaba ang tawag hindi na ako babalik dito!!",0,,,
Lahat! Ang lugar ay kasuklam-suklam at kasuklam-suklam… Nagulat ako na mayroon silang negosyo. May dugo sa mga kumot!,0,,,
Wala na si brix,0,,,
Ang bagal ni brix,0,,,
tangina mo brix bumalik ka na,0,,,
Amoy usok ng sigarilyo ang kwarto,0,,,
nakakadiri ang shower,0,,,
may abo ng sigarilyo ang banyo,0,,,
"may mantsa ang mga bed sheet, may mantsa ang mga tuwalya",0,,,
"mamantika ang sahig, marumi ang salamin at napakadumi ng kabuuang hotel.",0,,,
Nakakadiri ang kwarto! Sobrang dumi.,0,,,
Maaari mong makita ang mga bakas ng paa sa sahig kung saan naglalakad ang ibang mga tao!,0,,,
Mukhang hindi ito na-sweep sa napakatagal na panahon! Tila isang napakaduming silid para sa paninigarilyo.,0,,,
"Wala akong nagustuhan. Nakakadiri ang lugar na ito. Mga bug sa lahat ng dako, kakila-kilabot na serbisyo sa customer, pinakamasamang karanasan kailanman. HUWAG WAG MONG SAYANGIN ANG IYONG PERA",0,,,
Ang hotel ay sira-sira sa isang kakila-kilabot na bahagi ng bayan.,0,,,
"May mga puta, alkoholiko at adik sa droga na nakatira sa motel.",0,,,
"Sila ay maingay, maingay, nakaupo sa hagdanan, at gumagamit ng masasamang salita sa buong gabi.",0,,,
"Ang kama ay hindi komportable at walang pagkalat o ginhawa. Binigyan ako ng kasambahay ng mga tuwalya na nakalahad mula sa trash bag, Burry ang kulay ng TV.",0,,,
"Ang aking silid ay marumi, mga butas ng paso ng sigarilyo sa kama",0,,,
"ang smoke alarm ay natatakpan ng isang plastic bag, kendi sa sahig ng banyo, mga buhok sa buong banyo",0,,,
"ang mga dumi at dumi ay tumalsik sa mga dingding sa banyo, walang headboard, ganap. baradong lababo. Nakakadiri.",0,,,
Ang unang bagay na mapapansin mo sa hotel na ito ay ang baho ng marijuana.,0,,,
"Tumagos ito sa lobby at maraming silid. Kahit na nag-request kami ng non smoking room, mabaho talaga ang room namin.",0,,,
"Nagising ako dahil sa posibleng infestation ng bug, hindi ko inirerekomenda ang pananatili dito",0,,,
mas malala pa kapag bukas ang club sa tabi.,0,,,
Hindi sulit ang presyo. Iwasan ang lugar na ito,0,,,
Ang batya ay kakila-kilabot at hindi maaaring linisin araw-araw dahil may mantsa at amag na natipon sa mga lugar.,0,,,
Isang bagay na hindi mangyayari sa tamang araw-araw na paglilinis.,0,,,
Kung hindi dahil sa mga hadlang sa oras ay humingi ako ng refund at umalis.,0,,,
"marumi! Parang may butas ng bala ang bintana sa kwarto! Wala kami doon para mag-swimming, pero berde ang pool!",0,,,
Ang lalaki na naglalakad sa paligid na may baril sa aking pintuan kasama ang aking mga anak sa silid.,0,,,
Talagang hindi ligtas at hindi na mananatili doon muli.,0,,,
Di ko gusto ugali ng prof namin,0,,,
Mas malakas ako kesa kay Brix,1,,,
Puro amba wala namang gawa,1,,,
Mapang aliping elitista,0,,,
Panget ng mukha ng seller,0,,,
Nagpunta sila nang higit at higit pa upang makatulong na gawing kasiya-siya ang aming pamamalagi.,1,,,
Lubos kong inirerekomenda ang hotel na ito para sa sinumang bumibisita sa downtown,1,,,
Napaka-accommodating nila at pinayagan kaming mag-check in nang maaga nang 10am.,1,,,
Maaga kaming nakarating sa hotel at ayoko nang maghintay. Kaya ito ay isang malaking plus.,1,,,
Ang serbisyo ay katangi-tangi rin. Siguradong magpapadala ng kaibigan doon.,1,,,
Nagkaroon ako ng magandang karanasan sa ( HN ).,1,,,
"Ang bawat miyembro ng staff na nakatagpo ko, mula sa valet hanggang sa check-in hanggang sa mga cleaning staff ay kasiya-siya at sabik na tumulong! Salamat! Magrerekomenda sa aking mga kasamahan!",1,,,
Magaling lahat ang staff sa property na ito!,1,,,
Lahat sila ay lampas at higit pa upang gawing komportable ang iyong pamamalagi.,1,,,
Mangyaring ( HN ) bigyan ang iyong mga tauhan ng mga parangal!,1,,,
"Ang pinakamagandang hotel na nabigyan ako ng pribilehiyong manatili. Napakarilag na gusali, at lalo lang itong nagiging kapansin-pansin kapag pumasok ka.",1,,,
"Mga de-kalidad na kuwarto (mayroon pa ngang tv sa tabi ng shower), at mataas na kalidad ng serbisyo.",1,,,
"Isa pa, isa sila sa ilang mga hotel na nagpapahintulot sa mga taong wala pang 21 taong gulang na mag-book ng reserbasyon.",1,,,
"Napakahusay na ari-arian at napaka-maginhawa sa mga aktibidad ng USC. Ang staff sa front desk ay napakahusay, kaaya-aya at matulungin. Malinis ang ari-arian at may kamangha-manghang lumang alindog.",1,,,
"Sa pangkalahatan, nagkaroon ako ng magandang karanasan sa ( HN )",1,,,
"ang mga kawani ay hindi kapani-paniwalang nakakatulong, at ang mga amenities ay mahusay.",1,,,
"Ang silid ay kahanga-hanga, malinis, at perpekto upang ipagdiwang ang katapusan ng linggo ng kaarawan.",1,,,
"nakita ko ang ( HN ) na malinis, kaakit-akit at talagang klasiko! Napaka-friendly ng staff at patuloy na tinitiyak na komportable ako. Siguradong mananatili ako doon pagbalik ko!",1,,,
"Ang mga kawani sa ( HN ) sa downtown ( L ) ay hindi kapani-paniwala. Mahusay na ugali. Nakatutulong, at laging available.",1,,,
Ang kama ay sobrang kumportable. Palagi akong mananatili sa lokasyong ito kapag naglalakbay papunta o dumaan sa ( L ).,1,,,
Napakaganda ng lahat sa hotel na ito.. kamangha-manghang staff na palakaibigan at pinaparamdam sa mga customer na welcome.,1,,,
Ang staff ang pinakamabait na staff na nakatagpo ko sa isang hotel. Palagi silang palakaibigan at nagtatanong kung kumusta ang aming pananatili sa tuwing papasok kami sa pinto.,1,,,
Nagawa rin nilang magrekomenda ng mga lugar upang makakuha ng anumang uri ng pagkain na kailangan din namin.,1,,,
Pumunta kami sa rooftop bar at nagkaroon ng kahanga-hangang oras.,1,,,
Ang kapaligiran at serbisyo ay mahusay.,1,,,
Talagang dapat gawin kung naghahanap ka ng magandang oras.,1,,,
Ang hotel ay lumampas sa aking mga inaasahan ay walang bahid ang mga kawani ay kamangha-mangha at ang pinaka komportableng kama na aking natulog.,1,,,
Magandang hotel na may magandang restaurant. Napakabait ng staff. Ang hotel ay puno ng mahusay na sining.,1,,,
Isang kaakit-akit na lugar.,1,,,
"Gustung-gusto ang kagandahan ng hotel na ito. Hindi nagbibigay sa iyo ng nakagawiang chain hotel vibe sa lahat. Habang hindi ako nakarating doon sa oras upang kumain sa restaurant,",1,,,
nakarinig ako ng mga kamangha-manghang review sa restaurant.,1,,,
Bawat natutunaw lang sa isang kama? Napakaganda nito! Napakabait ng staff. Babalik ako sa isang buwan!,1,,,
Ang kama ay lubos na komportable. Maluwag at malinis ang silid.,1,,,
Ang mga vintage aesthetics ay kahanga-hanga.,1,,,
Ang hotel ay kahanga-hanga.,1,,,
Ito ay mas mahusay kaysa sa inaasahan.,1,,,
Ang presyo ay kamangha-manghang.,1,,,
May mga magagandang restaurant sa loob ng maigsing distansya. Siguradong mananatili doon muli.,1,,,
Walking distance sa lahat ng downtown. Magagandang kuwarto.,1,,,
magandang ambiance sa dining room at bar ng hotel.,1,,,
"Hindi kami kumain kaya hindi ko ma-rate ang pagkain, bagamat ang iba ay mukhang nag-e-enjoy! Darating kami ulit!",1,,,
Mahusay na lokasyon. Talagang nagustuhan namin ang karakter ng hotel. Ang restaurant ay hindi kapani-paniwala at ang mga staff ay magiliw at matulungin.,1,,,
Kakaibang downtown hotel na may napakabait na staff at magagandang malinis na kuwarto.,1,,,
Ang restaurant sa ibaba ay may kamangha-manghang pagkain!,1,,,
Magandang downtown hotel na may magandang roof top bar.,1,,,
"Ang mga kuwarto ay may makasaysayang pakiramdam na may mga lumang hard wood floor, ngunit moderno dahil ang mga banyo ay may puting subway tile na may mga TV sa bawat banyo.",1,,,
Magaling ang staff at matulungin sa pagbibigay ng mga upgrade kapag available.,1,,,
Gustung-gusto ang Lokasyon at Atmosphere sa Downtown. Pangalanan lang ito at nasa maigsing distansya ka.,1,,,
Napakahusay ng serbisyo at 5 Star ang Kwarto .,1,,,
Matulungin na staff. Malinis na hotel.,1,,,
Magandang kapaligiran sa loob at labas sa paligid ng bahaging iyon ng lungsod.,1,,,
"Mahusay na lokasyon, madaling makapasok at makalabas ng lungsod. Ang mga tauhan ay kahanga-hanga.",1,,,
Ang hotel ay maayos na pinananatili.,1,,,
"Ang mga kama ay napakatibay, masyadong matibay para sa aking gusto. Masarap ang pagkain.",1,,,
"Ako, lalo na, nasiyahan sa tanawin ng paglubog ng araw.",1,,,
"Palaging palakaibigan ang staff. Napakalinis. Hindi kailanman nagkaroon ng masamang karanasan at ito ay nasa gitna mismo ng lungsod, kaya maaari mong lakarin ang lahat.",1,,,
Ito ay isang magandang hotel!,1,,,
Ito ay malinis at may maraming mga bagay sa kaginhawaan upang gawin mong pakiramdam sa bahay.,1,,,
Nasa bayan kami para sa isang nakaka-stress na kaganapan at napakapayapa ng pagbalik sa kwartong ito.,1,,,
Ang pinakamahusay na pananatili kailanman.,1,,,
Ang kapaligiran ay kaaya-aya at maligayang pagdating.,1,,,
Parehong propesyonal at madali ang pag-check-in at check-out.,1,,,
Maingay si Brix Bumatay,0,,,
"Ako ay natutuwa, sobrang satisfied ako sa seller",1,,,
"Di ako natutuwa, dismayado ako sa seller",0,,,
Isa itong napakaingay at abalang motel.,0,,,
Ang mga tao ay sumisigaw sa lahat ng oras ng gabi.,0,,,
Palaging tao ang pumupunta at pumunta sa lahat ng iba't ibang silid (at lahat sila ay lokal. Hindi ito isang party na nagaganap).,0,,,
Lubos kong inirerekumenda ang pag-book sa ibang lugar.,0,,,
May maruruming tuwalya sa banyo ko na parang may dumi.,0,,,
"Ang mga staff, maliban sa lalaking nag-check in sa amin, ay kakila-kilabot!",0,,,
Hindi na rin kami makatulog dahil patuloy silang kumakatok sa pinto. Pumasok sila nang hindi ipinaalam bago mag-checkout.,0,,,
Ako ay labis na hindi nasisiyahan sa aking pananatili.,0,,,
"Hindi ako makapaniwala na binayaran ko ang ginawa ko para sa isang pangit, hindi kasiya-siyang pananatili!!! I-save ang iyong pera at pumunta sa ibang lugar!!!",0,,,
Nagkaroon ako ng mga unggoy sa aking kuwarto nang ang isyu ay natugunan sa management.,0,,,
Kinasuhan ako ng isang gabi at pina-escort ako ng pulis at ang aking 3 taong apo mula sa ari-arian sa kalagitnaan ng gabi.,0,,,
Parang hindi ligtas na lugar.,0,,,
May amag sa dingding at kisame.,0,,,
Ang mga saksakan ay na-overload (kung paano sila hindi nagkaroon ng sunog sa kuryente ay lampas sa akin).,0,,,
Amoy ihi ang kwarto ko at may butas sa dingding ng banyo.,0,,,
Amoy usok sa kwarto.,0,,,
"Ang almusal ay may cereal ngunit walang gatas, ang tanging pagpipilian ay bagel.",0,,,
Ang pagpasok sa hotel mula sa kalsada ay kakila-kilabot.,0,,,
"Maalikabok ang kwarto, makikita mo ang mga partikulo sa hangin kapag naka-on ang heater.",0,,,
May butas sa dingding ng banyo. HINDI man lang ako komportableng maligo sa takot na may makakita sa kabilang panig.,0,,,
"Sa wakas, may mga surot ng tubig sa lababo ng banyo nang magising kami ng Sabado ng umaga.",0,,,
Kinailangan naming itapon ang aming mga toothbrush dahil natatakot kaming gumapang ang mga kulisap sa kanila.,0,,,
Sketchy na lokasyon na napapalibutan ng mga sketchy na tao.,0,,,
"Napakadumi ng kwarto. Nasusunog ang buhok, dumi, at sigarilyo sa lahat. Pagkagising ko kinabukasan parang nakatulog ako sa sahig ng kung sino.",0,,,
"Ang silid mismo ng hotel ay marumi,",0,,,
"ang mga ilaw sa kwarto ay hindi gumagana,",0,,,
"ang lababo sa banyo ay hindi gumagana, ang TV ay nasira, ang mainit na hawakan ng tubig sa mga shower ay nasira.",0,,,
"And I am handicapped Humingi ako ng room sa The lower level at nilagay nila ako sa 2 floor way sa likod! Kinailangan kong pumunta sa harapan para muling ayusin ang susi ko ng tatlong beses dahil hindi ako makapasok,",0,,,
At sa wakas ay hindi ko na naisara ang pinto.,0,,,
"May Parkinson's ako at ang hirap maglakad , mas pinahirapan pa nila ang biyahe ko.",0,,,
Ang unang silid ay mukhang may mga hayop na nakatira sa mga bitak sa dingding at kisame!,0,,,
kalawang sa mga dingding ng banyo.,0,,,
Mahina ang ayos ng kwarto kaya hiniling namin na lumipat ng kwarto na mas maganda pero may mga mantsa sa carpet na parang suka!,0,,,
Iniulat namin muli sa front desk ngunit walang nagawa dahil umalis ang manager para sa araw na iyon!,0,,,
Tinakpan namin ng tuwalya ang suka at nanatili ng 1 gabi dahil natatakot kaming mawala ang aming bayad. Gusto namin ng kabayaran para sa pamamalagi na ito.,0,,,
"Ang na-book na kuwarto ay para sa 2 kama, pagdating sa kuwarto ay may 1 kama at isang sopa. Humingi ng non smoking room at amoy usok ang room. Walang smoke alarm.",0,,,
Natagpuan ang shirt ng isang tao na naiwan sa likod ng pinto ng banyo.,0,,,
Puro salita wala namang gawa,0,,,
Pinakamasamang hotel na tinirhan ko.,0,,,
Ang lock housing ay nakalabas na ibig sabihin ay hindi mahirap makapasok sa aming kuwarto.,0,,,
Walang mga safety deposit box sa mga kuwarto.,0,,,
Ang mainit na tubig ay patuloy na nauubusan.,0,,,
Walang bentilasyon sa banyo (Walang bintana o extractor fan) na nag-iiwan sa banyo na umaambon pagkatapos maligo at iniiwan itong mabaho pagkatapos gamitin ang banyo.,0,,,
"Halos walang kagamitan sa pagluluto, ang paggawa ng pangunahing gawain tulad ng pagpapakulo ng itlog ay napakahirap. Walang espongha para maglinis ng anumang pinggan.",0,,,
"Lubhang hindi komportable ang mga kama, maaari ring matulog sa kanilang mga sun lounger.",0,,,
Ang mga unan ay solid na sumasakit sa iyong leeg kapag natutulog ka.,0,,,
"Ang silid ay nasa gitna ng alikabok, ang alikabok ay tumira sa lahat ng dako at kahit na pagkatapos naming punasan ito ng ilang mga pamunas ng sanggol ay muli itong tumira.",0,,,
Sa ilalim ng kama ay marumi sa dumi at alikabok na tila nakalimutan na ng naglilinis.,0,,,
"Napuno ng alikabok ang mga kumot ng kama nang tanungin namin si Dimitri (ang may-ari) kung maaari naming palitan ang mga ito, sumagot siya ""mabuti't natapos na ng tagapaglinis sino ang gagawa nito?""",0,,,
Ang refrigerator ay marumi at kakila-kilabot at ang ilalim nito ay kalawangin.,0,,,
Maaari akong magpatuloy ngunit hindi na ako mag-aaksaya pa ng oras.,0,,,
"Sa totoo lang, hindi pa ako nakakapunta sa kahit saan at nakilala ang gayong bastos na dalawang mukha na staff (hindi kasama ang babaeng bar na kaibig-ibig).",0,,,
buong araw + gabi at magpaaraw sa tabi ng pool at uminom sa hotel bar lahat ito ay ang lugar para sa iyo.,0,,,
"Gayunpaman, kung ikaw ay mas mahilig sa pakikipagsapalaran, nagmamalasakit sa kalinisan, gustong kumain sa labas at tuklasin ang isla nang hindi mo naramdaman na sinusubaybayan ka HUWAG MANATILI.",0,,,
Napakagandang sorpresa.,1,,,
Hindi pa kami nakakapag-book ng holiday na tulad nito ngunit na-hook na kami at tiyak na babalik para sa higit pa.,1,,,
Ang Margarita ay isang family run establishment na may tahimik at tahimik na kapaligiran.,1,,,
"Ang bar at restaurant ay bukas nang maaga at nagsasara nang huli , ang buong English ay napakahusay upang simulan ang anumang araw na pagtamad sa tabi ng pool o ilang sight seeng bagama't nasiyahan kami sa pagiging tamad.",1,,,
"Ang mga apartment ay simple na may malinis at komportableng kapaligiran at ang mga tanawin ay nakamamanghang at ang mabuting pakikitungo ay kahanga-hanga, walang labis.",1,,,
"Ang bida sa palabas ay si Lucia , laging handang tumulong , lilipad kami bukas at mami-miss kayong lahat .... ngunit nagpasya na bumalik sa Setyembre para sa higit pa .",1,,,
Maraming salamat sa napakagandang panahon.,1,,,
"Bihira akong bumalik sa parehong lugar, ngunit ang lugar na ito ay tiyak na nagkakahalaga ng higit sa isang pagbisita.",1,,,
"Na-book nang isang linggo noong Hulyo 2016, naghanap ng murang flight pabalik at manatili ng 10 araw. Says it all talaga, maraming bumabalik na bisita kapag nandoon kami",1,,,
"Family run Ganap na relaxed at friendly, basic na tirahan gayunpaman malinis at maayos ang pangangalaga.",1,,,
"Kung gusto mo ang ritz pagkatapos ay kailangan mong magbayad ng ritzy presyo. Mahusay ang grounds at pool area na laging inaalagaan, total relaxation.",1,,,
"Views absolute, you awesome, well worth been bahagyang wala sa gitna, napakagandang umupo sa isang umaga na nakatingin sa luntiang halamanan.",1,,,
"Lahat ay tunay at palakaibigan,",1,,,
lubos na hindi sumasang-ayon sa mga komento tungkol sa hindi magiliw na tugon ng mga taong hindi gumagastos ng pera sa mga apartment.,1,,,
